Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	UniqueCarrier	FlightNum	TailNum	Origin	Dest	Distance	TaxiIn	!IsArrDelayed-yes	!IsArrDelayed-no
1989	12	28	4	1931.0	1930	DL	1047	1.78985436419	MEM	ATL	332.0	6.53945398261	1.0	0.0
1993	9	5	7	1317.0	1315	DL	1039	1.78985436419	MCI	ATL	692.0	6.53945398261	1.0	0.0
2007	7	24	2	600.0	600	EV	4277	1.78985436419	GRR	ATL	640.0	6.0	0.0	1.0
1997	1	19	7	1134.0	1135	TW	123	1.78985436419	STL	ABQ	934.0	5.0	0.0	1.0
1993	6	6	7	2120.0	2038	UA	577	1.78985436419	DEN	RNO	804.0	6.53945398261	1.0	0.0
2003	3	6	4	657.0	700	DL	1610	1.78985436419	DFW	CVG	812.0	11.0	0.0	1.0
1992	2	28	5	820.0	820	WN	765	1.78985436419	MAF	AUS	294.0	6.53945398261	0.0	1.0
2001	11	25	7	1521.0	1515	DL	219	1.78985436419	SLC	SFO	599.0	6.0	1.0	0.0
1996	4	25	4	840.0	840	WN	879	1.78985436419	BOI	LAS	520.0	5.0	0.0	1.0
1993	4	14	3	920.0	920	NW	1561	1.78985436419	MEM	OKC	432.0	6.53945398261	1.0	0.0
2003	8	16	6	1441.0	1430	UA	405	1.78985436419	DEN	SNA	846.0	4.0	1.0	0.0
1995	8	26	6	1813.0	1812	DL	1245	1.78985436419	CVG	ORD	264.0	4.0	0.0	1.0
1990	4	25	3	631.0	630	DL	278	1.78985436419	CHS	ATL	259.0	6.53945398261	0.0	1.0
1994	5	13	5	2001.0	1945	US	1465	1.78985436419	CLT	MCO	468.0	6.53945398261	1.0	0.0
2005	11	11	5	1425.0	1425	WN	1837	1.78985436419	LAS	MCI	1140.0	3.0	0.0	1.0
1993	9	13	1	1729.0	1730	US	1985	1.78985436419	PHL	MSY	1088.0	6.53945398261	0.0	1.0
2004	4	23	5	1833.0	1818	AS	444	1.78985436419	SEA	ONT	956.0	4.0	1.0	0.0
2002	3	3	7	1045.0	1045	WN	2529	1.78985436419	SAN	SMF	480.0	3.0	0.0	1.0
1992	5	7	4	1244.0	1230	NW	335	1.78985436419	DTW	LAX	1979.0	6.53945398261	0.0	1.0
1991	9	20	5	1359.0	1400	NW	135	1.78985436419	ORD	MSP	334.0	6.53945398261	1.0	0.0
1992	1	2	4	2139.0	2135	US	421	1.78985436419	CLT	ROA	155.0	6.53945398261	1.0	0.0
2007	8	6	1	1453.0	1415	EV	4451	1.78985436419	ATL	BTR	449.0	11.0	1.0	0.0
2008	6	7	6	820.0	820	WN	232	1.78985436419	PHX	SFO	651.0	4.0	0.0	1.0
2005	12	24	6	2050.0	2055	DL	866	1.78985436419	SLC	SJC	585.0	7.0	0.0	1.0
1996	3	22	5	906.0	900	TW	640	1.78985436419	LAS	STL	1372.0	3.0	1.0	0.0
1991	12	16	1	1405.0	1405	WN	843	1.78985436419	OKC	MCI	313.0	6.53945398261	0.0	1.0
2006	8	18	5	1051.0	1055	WN	260	1.78985436419	AUS	HOU	148.0	3.0	0.0	1.0
1996	1	20	6	857.0	857	AS	473	1.78985436419	SFO	PDX	550.0	3.0	1.0	0.0
2000	7	3	1	1158.0	1200	US	1985	1.78985436419	IAH	CLT	913.0	7.0	1.0	0.0
2000	5	4	4	1400.0	1345	UA	1431	1.78985436419	ORD	MSP	334.0	3.0	1.0	0.0
1992	6	12	5	1507.0	1507	AA	740	1.78985436419	ICT	DFW	328.0	6.53945398261	1.0	0.0
1990	1	28	7	300.0	300	AA	124	1.78985436419	TUS	DFW	700.470041334	6.53945398261	0.0	1.0
1989	8	31	4	816.0	810	US	252	1.78985436419	SEA	PIT	2125.0	6.53945398261	1.0	0.0
2005	9	24	6	2313.0	2320	UA	396	1.78985436419	SMF	ORD	1781.0	4.0	0.0	1.0
2007	5	22	2	1331.0	1335	EV	4705	1.78985436419	ATL	CAE	191.0	4.0	0.0	1.0
1995	9	2	6	1944.0	1945	NW	55	1.78985436419	MSP	DEN	680.0	6.0	0.0	1.0
1991	9	10	2	1448.0	1445	US	1563	1.78985436419	CLT	GSP	75.0	6.53945398261	0.0	1.0
1989	6	21	3	1643.0	1645	NW	957	1.78985436419	STL	MSP	449.0	6.53945398261	0.0	1.0
2005	11	5	6	835.0	845	F9	447	1.78985436419	PHL	DEN	1557.0	10.0	0.0	1.0
1988	2	1	1	1015.0	1015	WN	962	1.78985436419	SFO	ABQ	896.0	6.53945398261	0.0	1.0
2002	2	12	2	912.0	918	AA	2646	1.78985436419	DFW	MCI	460.0	5.0	0.0	1.0
1994	8	16	2	1512.0	1513	TW	651	1.78985436419	STL	MSY	604.0	6.53945398261	1.0	0.0
2004	6	15	2	2142.0	2145	AA	392	1.78985436419	SFO	MIA	2585.0	3.0	0.0	1.0
2003	11	19	3	2035.0	2025	WN	1037	1.78985436419	MSY	BHM	321.0	2.0	1.0	0.0
2000	10	25	3	1044.0	1045	US	365	1.78985436419	CLT	TPA	508.0	3.0	0.0	1.0
1990	10	14	7	1141.0	1140	US	470	1.78985436419	BDL	PHL	196.0	6.53945398261	0.0	1.0
2003	6	5	4	1809.0	1635	AA	2057	1.78985436419	ICT	DFW	328.0	15.0	1.0	0.0
2007	11	10	6	1434.0	1440	NW	1192	1.78985436419	LAS	DTW	1750.0	10.0	0.0	1.0
1992	11	19	4	1000.0	1000	TW	380	1.78985436419	DTW	ATL	594.0	6.53945398261	0.0	1.0
1995	4	9	7	742.0	743	AA	1544	1.78985436419	SEA	DFW	1660.0	14.0	0.0	1.0
2006	8	16	3	1830.0	1841	MQ	3764	1.78985436419	SGF	DFW	364.0	2.0	0.0	1.0
1998	10	28	3	1217.0	1215	US	1560	1.78985436419	CLT	PIT	366.0	6.0	1.0	0.0
1993	12	19	7	1914.0	1910	DL	1855	1.78985436419	MSP	SLC	991.0	6.53945398261	0.0	1.0
1998	1	7	3	820.0	815	UA	2202	1.78985436419	LAX	OAK	337.0	4.0	0.0	1.0
2007	8	5	7	2045.0	2045	OH	5327	1.78985436419	CVG	IAH	871.0	5.0	0.0	1.0
1998	1	13	2	1943.0	0	AA	1633	1.78985436419	DFW	ELP	551.0	3.0	1.0	0.0
1988	8	31	3	1735.0	1735	DL	382	1.78985436419	JAN	ATL	341.0	6.53945398261	1.0	0.0
2006	8	1	2	1108.0	1112	CO	1006	1.78985436419	IAH	TPA	787.0	4.0	1.0	0.0
1993	10	24	7	1852.0	1844	CO	1190	1.78985436419	IAH	JAX	817.0	6.53945398261	0.0	1.0
1988	3	7	1	705.0	705	US	542	1.78985436419	BDL	DCA	313.0	6.53945398261	1.0	0.0
2000	6	21	3	814.0	820	US	506	1.78985436419	MCI	CLT	809.0	9.0	0.0	1.0
1989	12	2	6	1852.0	1844	DL	969	1.78985436419	DFW	ABQ	569.0	6.53945398261	1.0	0.0
1990	9	14	5	1905.0	1905	AS	184	1.78985436419	SEA	LGB	965.0	6.53945398261	1.0	0.0
2005	1	28	5	843.0	845	DL	989	1.78985436419	ATL	PHX	1587.0	4.0	0.0	1.0
2000	6	13	2	1414.0	1330	UA	1961	1.78985436419	IAD	BOS	413.0	5.0	1.0	0.0
2001	12	11	2	1656.0	1700	AA	1876	1.78985436419	LAX	ORD	1745.0	7.0	0.0	1.0
1989	10	6	5	1838.0	1840	AA	1014	1.78985436419	SJU	MIA	1045.0	6.53945398261	0.0	1.0
2005	5	15	7	812.0	818	MQ	4546	1.78985436419	BWI	BOS	370.0	6.0	0.0	1.0
2005	9	13	2	955.0	1000	AS	99	1.78985436419	SEA	ANC	1449.0	5.0	1.0	0.0
1988	12	18	7	2050.0	2050	PA (1)	589	1.78985436419	RDU	CLT	130.0	6.53945398261	1.0	0.0
1998	1	4	7	653.0	653	AS	410	1.78985436419	SEA	SMF	605.0	2.0	0.0	1.0
1991	12	10	2	2048.0	2103	TW	480	1.78985436419	RSW	SRQ	77.0	6.53945398261	0.0	1.0
2002	5	21	2	1020.0	1020	WN	2080	1.78985436419	BOI	SLC	291.0	2.0	0.0	1.0
1995	7	2	7	1248.0	1249	AA	420	1.78985436419	DFW	STL	551.0	5.0	0.0	1.0
1998	3	28	6	745.0	735	UA	2860	1.78985436419	LAX	LAS	236.0	3.0	1.0	0.0
1997	1	12	7	1348.4081278	2030	WN	57	1.78985436419	DAL	HOU	239.0	0.0	1.0	0.0
1995	12	28	4	720.0	720	US	1034	1.78985436419	TPA	BOS	1185.0	8.0	0.0	1.0
2002	9	26	4	1042.0	720	DL	1400	1.78985436419	JAX	ATL	270.0	12.0	1.0	0.0
1988	4	26	2	810.0	810	WN	611	1.78985436419	LAX	PHX	370.0	6.53945398261	0.0	1.0
1998	11	13	5	2009.0	2010	US	1432	1.78985436419	PIT	MCI	773.0	3.0	0.0	1.0
1992	3	9	1	730.0	730	HP	604	1.78985436419	TUS	PHX	110.0	6.53945398261	1.0	0.0
1996	8	2	5	1718.0	1715	DL	1101	1.78985436419	GSP	ATL	153.0	5.0	0.0	1.0
1996	2	29	4	1107.0	1110	AA	1242	1.78985436419	SJU	PHL	1576.0	2.0	0.0	1.0
1997	12	4	4	1215.0	1145	WN	588	1.78985436419	PHX	SAN	304.0	3.0	1.0	0.0
1997	3	2	7	1613.0	1613	AS	719	1.78985436419	PHX	SEA	1107.0	4.0	1.0	0.0
2006	6	26	1	49.0	2353	US	796	1.78985436419	LAS	PDX	762.0	3.0	1.0	0.0
2007	11	10	6	1144.0	1145	WN	3598	1.78985436419	PHX	MHT	2279.0	4.0	0.0	1.0
2008	1	5	6	537.0	540	FL	558	1.78985436419	FLL	ATL	581.0	5.0	0.0	1.0
1989	11	8	3	1943.0	1940	US	353	1.78985436419	LGA	ROC	254.0	6.53945398261	1.0	0.0
2001	3	30	5	811.0	807	MQ	3563	1.78985436419	DFW	MAF	309.0	4.0	1.0	0.0
1991	2	14	4	848.0	850	US	210	1.78985436419	PIT	RDU	328.0	6.53945398261	0.0	1.0
2001	10	12	5	1655.0	1652	UA	1524	1.78985436419	SJC	DEN	948.0	5.0	0.0	1.0
2003	9	2	2	1651.0	1700	MQ	3540	1.78985436419	BTR	DFW	383.0	19.0	0.0	1.0
2001	5	7	1	754.0	800	WN	896	1.78985436419	BUR	SMF	358.0	4.0	0.0	1.0
1995	4	7	5	827.0	818	DL	289	1.78985436419	ATL	GSO	306.0	3.0	1.0	0.0
1992	11	15	7	1820.0	1820	UA	1438	1.78985436419	BUR	SFO	326.0	6.53945398261	0.0	1.0
2003	12	4	4	2212.0	2215	DL	616	1.78985436419	SEA	ATL	2182.0	8.0	0.0	1.0
1995	6	29	4	2318.0	2318	DL	1475	1.78985436419	ATL	LIT	453.0	6.0	1.0	0.0
1994	7	2	6	1711.0	1705	DL	722	1.78985436419	DFW	ATL	732.0	6.53945398261	1.0	0.0
2006	8	29	2	1620.0	1623	YV	2903	1.78985436419	PHX	BUR	369.0	5.0	0.0	1.0
2000	1	23	7	1258.0	1254	AA	1150	1.78985436419	DFW	PHL	1302.0	7.0	0.0	1.0
2005	7	23	6	1221.0	1000	DL	1860	1.78985436419	MKE	ATL	669.0	6.0	1.0	0.0
2001	8	17	5	2257.0	2305	NW	250	1.78985436419	PHX	DTW	1671.0	8.0	0.0	1.0
1996	9	22	7	900.0	905	CO	155	1.78985436419	CLE	SFO	2161.0	5.0	1.0	0.0
1998	6	18	4	1706.0	1614	UA	622	1.78985436419	ORD	DCA	612.0	3.0	1.0	0.0
1994	2	25	5	2001.0	1950	US	728	1.78985436419	BWI	RDU	255.0	6.53945398261	1.0	0.0
1990	3	25	7	930.0	930	PA (1)	246	1.78985436419	DCA	LGA	214.0	6.53945398261	0.0	1.0
2005	5	4	3	1615.0	1615	DL	2059	1.78985436419	JFK	LAX	2475.0	9.0	1.0	0.0
2004	4	27	2	1443.0	1423	AA	2027	1.78985436419	ORD	SNA	1726.0	5.0	0.0	1.0
2005	10	29	6	1607.0	1610	HA	544	1.78985436419	HNL	OGG	100.0	6.0	0.0	1.0
1992	2	27	4	2155.0	2155	AA	1531	1.78985436419	DFW	RNO	1345.0	6.53945398261	0.0	1.0
1990	7	25	3	645.0	645	AS	199	1.78985436419	SFO	PDX	550.0	6.53945398261	0.0	1.0
1996	7	11	4	708.0	710	US	528	1.78985436419	LGA	ROC	254.0	5.0	1.0	0.0
2003	8	12	2	1611.0	1550	OO	6603	1.78985436419	PSP	LAS	173.0	7.0	1.0	0.0
1992	5	7	4	1609.0	1600	DL	470	1.78985436419	PNS	ATL	272.0	6.53945398261	1.0	0.0
1997	2	25	2	1812.0	1810	US	675	1.78985436419	PIT	DCA	205.0	9.0	0.0	1.0
1994	11	1	2	1615.0	1614	AA	468	1.78985436419	ORD	MIA	1197.0	6.53945398261	0.0	1.0
1996	8	3	6	757.0	800	NW	163	1.78985436419	DTW	ORD	235.0	5.0	0.0	1.0
2006	5	8	1	805.0	800	WN	8	1.78985436419	HOU	DAL	239.0	7.0	1.0	0.0
2000	8	27	7	2334.0	2300	UA	28	1.78985436419	LAX	PHL	2401.0	6.0	1.0	0.0
2000	1	23	7	1113.0	1110	AA	1140	1.78985436419	RIC	ORF	75.0	4.0	1.0	0.0
2004	1	27	2	1246.0	1200	OO	6420	1.78985436419	SFO	MFR	329.0	3.0	1.0	0.0
1991	7	31	3	834.0	830	CO	1295	1.78985436419	BOS	DEN	1754.0	6.53945398261	1.0	0.0
1991	7	2	2	1341.0	1340	AA	1656	1.78985436419	MIA	TPA	204.0	6.53945398261	0.0	1.0
2000	11	27	1	1240.0	1220	UA	2947	1.78985436419	DEN	TUS	639.0	4.0	1.0	0.0
2001	5	31	4	621.0	625	NW	790	1.78985436419	IAH	MEM	469.0	6.0	1.0	0.0
1995	5	3	3	925.0	925	WN	1181	1.78985436419	ONT	SJC	333.0	3.0	1.0	0.0
2001	3	2	5	527.0	530	DL	1215	1.78985436419	HSV	ATL	151.0	4.0	1.0	0.0
2008	8	13	3	931.0	930	CO	3	1.78985436419	LAX	HNL	2556.0	5.0	1.0	0.0
2004	5	28	5	1147.0	1152	UA	1029	1.78985436419	FLL	ORD	1182.0	11.0	0.0	1.0
1990	3	11	7	2105.0	2105	US	219	1.78985436419	BWI	CLE	314.0	6.53945398261	0.0	1.0
1994	4	16	6	1233.0	1237	UA	1134	1.78985436419	DEN	IND	977.0	6.53945398261	0.0	1.0
2006	6	8	4	1746.0	1740	NW	689	1.78985436419	MSP	MCI	393.0	4.0	0.0	1.0
2004	7	5	1	1827.0	1830	CO	1924	1.78985436419	EWR	SLC	1968.0	9.0	1.0	0.0
1991	10	3	4	1315.0	1315	CO	570	1.78985436419	MIA	EWR	1086.0	6.53945398261	0.0	1.0
2008	3	28	5	1937.0	1930	WN	562	1.78985436419	MDW	SJC	1838.0	5.0	1.0	0.0
2004	6	17	4	821.0	830	XE	2952	1.78985436419	IND	CLE	261.0	5.0	1.0	0.0
1997	5	28	3	954.0	950	UA	223	1.78985436419	DEN	SEA	1024.0	4.0	1.0	0.0
2006	1	19	4	2058.0	2035	UA	485	1.78985436419	DEN	SMF	910.0	3.0	1.0	0.0
2006	8	13	7	1252.0	1256	YV	7098	1.78985436419	DEN	ASE	125.0	3.0	0.0	1.0
1995	11	10	5	645.0	645	US	1716	1.78985436419	PIT	PHL	267.0	9.0	0.0	1.0
1996	6	24	1	1254.0	1250	US	732	1.78985436419	MLB	CLT	490.0	5.0	1.0	0.0
2007	3	7	3	1846.0	1845	WN	1960	1.78985436419	FLL	BWI	925.0	4.0	1.0	0.0
2006	3	23	4	1455.0	1500	EV	4208	1.78985436419	ATL	GPT	352.0	3.0	0.0	1.0
1989	5	29	1	2156.0	2135	PA (1)	82	1.78985436419	HNL	LAX	2556.0	6.53945398261	1.0	0.0
1990	6	29	5	1610.0	1555	DL	1187	1.78985436419	LGA	CVG	585.0	6.53945398261	1.0	0.0
2005	8	10	3	1505.0	1455	WN	227	1.78985436419	ABQ	AMA	277.0	6.0	1.0	0.0
1990	8	18	6	1151.0	1151	DL	902	1.78985436419	ATL	TLH	223.0	6.53945398261	0.0	1.0
2005	12	5	1	1753.0	1753	MQ	3705	1.78985436419	DFW	XNA	281.0	3.0	1.0	0.0
1989	10	18	3	1348.4081278	1925	US	1167	1.78985436419	MCO	FLL	178.0	6.53945398261	1.0	0.0
2003	6	25	3	1556.0	1500	UA	763	1.78985436419	PHL	ORD	678.0	6.0	1.0	0.0
2000	2	6	7	1650.0	1645	DL	618	1.78985436419	BHM	ATL	134.0	10.0	0.0	1.0
1990	9	25	2	2023.0	2020	US	205	1.78985436419	PIT	ORD	412.0	6.53945398261	1.0	0.0
1996	5	16	4	810.0	805	HP	844	1.78985436419	PHX	SEA	1107.0	3.0	0.0	1.0
2004	5	9	7	1803.0	1814	OO	3695	1.78985436419	TWF	SLC	175.0	5.0	0.0	1.0
2004	12	4	6	2323.0	2315	OH	5066	1.78985436419	CVG	TOL	181.0	2.0	0.0	1.0
1996	5	15	3	803.0	806	AA	1118	1.78985436419	MCI	ORD	403.0	14.0	1.0	0.0
1992	6	4	4	2209.0	2150	US	1073	1.78985436419	CLT	MIA	650.0	6.53945398261	1.0	0.0
1993	7	6	2	1712.0	1713	AA	1039	1.78985436419	DTW	ORD	235.0	6.53945398261	1.0	0.0
1992	5	29	5	652.0	650	DL	221	1.78985436419	LGA	ATL	761.0	6.53945398261	1.0	0.0
1997	4	7	1	755.0	755	WN	941	1.78985436419	STL	LIT	296.0	2.0	0.0	1.0
1994	2	4	5	2031.0	1954	CO	236	1.78985436419	EWR	BTV	266.0	6.53945398261	1.0	0.0
2006	4	8	6	1342.0	1340	OO	6822	1.78985436419	ORD	BTV	763.0	3.0	0.0	1.0
2001	5	22	2	1805.0	1805	UA	1179	1.78985436419	DEN	SMF	910.0	5.0	0.0	1.0
2007	10	15	1	1423.0	1435	US	1412	1.78985436419	RDU	CLT	130.0	4.0	0.0	1.0
2007	6	2	6	1808.0	1800	WN	389	1.78985436419	LAS	CMH	1772.0	2.0	0.0	1.0
2003	12	18	4	1556.0	1600	NW	143	1.78985436419	ORD	MSP	334.0	8.0	1.0	0.0
1998	4	25	6	946.0	945	UA	333	1.78985436419	ORD	SEA	1721.0	2.0	0.0	1.0
1993	11	2	2	2141.0	2043	DL	390	1.78985436419	DFW	BHM	597.0	6.53945398261	1.0	0.0
1988	6	16	4	849.0	845	US	602	1.78985436419	PIT	BUF	186.0	6.53945398261	1.0	0.0
2003	2	20	4	1341.0	1350	OO	6673	1.78985436419	SEA	PSC	172.0	4.0	0.0	1.0
1989	6	3	6	1552.0	1445	AA	993	1.78985436419	ORD	RST	268.0	6.53945398261	1.0	0.0
2000	1	15	6	1731.0	1735	US	257	1.78985436419	PIT	ERI	109.0	2.0	0.0	1.0
2000	1	3	1	1932.0	1735	WN	1279	1.78985436419	STL	MDW	251.0	3.0	1.0	0.0
2003	1	14	2	829.0	830	DL	1745	1.78985436419	LGA	DCA	214.0	3.0	0.0	1.0
2004	6	17	4	1344.0	1335	XE	2648	1.78985436419	CRP	IAH	201.0	7.0	1.0	0.0
2007	7	25	3	1428.0	1430	9E	5795	1.78985436419	MEM	XNA	258.0	3.0	0.0	1.0
2006	11	24	5	1725.0	1735	XE	2460	1.78985436419	PWM	EWR	284.0	7.0	0.0	1.0
1994	12	24	6	1232.0	1220	WN	872	1.78985436419	LAS	SAN	258.0	6.53945398261	1.0	0.0
2002	8	7	3	2055.0	2100	UA	1182	1.78985436419	ORD	CVG	264.0	3.0	0.0	1.0
2006	5	7	7	1437.0	1424	OO	6569	1.78985436419	DEN	BIL	455.0	3.0	1.0	0.0
1994	3	18	5	946.0	935	NW	257	1.78985436419	DTW	PHX	1671.0	6.53945398261	0.0	1.0
1995	8	16	3	1100.0	1100	WN	1708	1.78985436419	RNO	OAK	180.0	4.0	0.0	1.0
2003	10	29	3	1501.0	1500	DL	2559	1.78985436419	BOS	RSW	1249.0	5.0	1.0	0.0
2008	12	1	1	1301.0	1245	XE	3032	1.78985436419	IAH	RSW	861.0	4.0	1.0	0.0
2008	10	20	1	1900.0	1855	CO	2	1.78985436419	HNL	IAH	3904.0	10.0	1.0	0.0
2002	2	25	1	821.0	820	DL	706	1.78985436419	SEA	ATL	2182.0	9.0	0.0	1.0
2006	4	30	7	1200.0	1200	DL	1986	1.78985436419	MCO	BDL	1050.0	5.0	1.0	0.0
2005	7	28	4	1310.0	1315	OH	5522	1.78985436419	GSO	JFK	459.0	5.0	0.0	1.0
2008	8	18	1	638.0	645	XE	2022	1.78985436419	IAD	CLE	288.0	9.0	0.0	1.0
1997	1	24	5	1227.0	1230	DL	1575	1.78985436419	BNA	DFW	631.0	9.0	0.0	1.0
2001	9	2	7	1504.0	1500	MQ	4649	1.78985436419	EWR	BOS	200.0	7.0	0.0	1.0
2000	6	30	5	1222.0	1200	HP	2454	1.78985436419	PHX	SLC	507.0	3.0	1.0	0.0
1989	3	21	2	110.0	110	HP	312	1.78985436419	LAS	PHX	256.0	6.53945398261	0.0	1.0
1997	11	20	4	1856.0	1850	DL	1939	1.78985436419	LAS	SLC	368.0	3.0	1.0	0.0
1990	6	14	4	1105.0	1050	UA	352	1.78985436419	DEN	BOS	1754.0	6.53945398261	1.0	0.0
2007	6	2	6	1923.0	1830	AA	1011	1.78985436419	MIA	MCO	193.0	4.0	1.0	0.0
2001	10	6	6	1145.0	1155	CO	1589	1.78985436419	DTW	IAH	1076.0	4.0	0.0	1.0
1997	2	4	2	742.0	740	DL	1867	1.78985436419	TPA	DFW	929.0	7.0	0.0	1.0
1991	12	3	2	1030.0	1030	WN	18	1.78985436419	HOU	DAL	239.0	6.53945398261	0.0	1.0
1988	3	10	4	646.0	648	UA	829	1.78985436419	PIT	ORD	412.0	6.53945398261	1.0	0.0
2003	8	17	7	753.0	800	NW	1224	1.78985436419	DEN	DTW	1123.0	10.0	0.0	1.0
1989	7	1	6	1859.0	1900	UA	573	1.78985436419	MIA	ORD	1197.0	6.53945398261	0.0	1.0
1997	3	5	3	1440.0	1440	WN	227	1.78985436419	FLL	JAX	318.0	3.0	1.0	0.0
2004	11	28	7	1401.0	1355	OO	6235	1.78985436419	RDD	SFO	199.0	4.0	0.0	1.0
2008	11	8	6	1152.0	1155	US	1241	1.78985436419	PHL	TPA	920.0	3.0	1.0	0.0
1990	6	19	2	1101.0	1100	US	352	1.78985436419	TYS	PIT	382.0	6.53945398261	1.0	0.0
1993	12	26	7	2001.0	2005	NW	811	1.78985436419	CLE	DTW	95.0	6.53945398261	1.0	0.0
2006	8	5	6	1703.0	1705	DL	584	1.78985436419	ATL	BWI	576.0	5.0	1.0	0.0
2007	11	30	5	1547.0	1600	DL	867	1.78985436419	ORD	SLC	1249.0	6.0	0.0	1.0
1991	4	8	1	740.0	740	WN	845	1.78985436419	LAX	ELP	714.0	6.53945398261	0.0	1.0
2005	9	18	7	1305.0	1305	WN	2980	1.78985436419	ABQ	LAS	487.0	5.0	0.0	1.0
1998	10	29	4	829.0	830	TW	343	1.78985436419	LGA	STL	887.0	5.0	1.0	0.0
1998	7	21	2	1011.0	739	UA	292	1.78985436419	ORD	IND	177.0	5.0	1.0	0.0
2000	3	7	2	654.0	700	AA	444	1.78985436419	ORD	BUF	473.0	5.0	0.0	1.0
1994	5	2	1	1847.0	1847	AA	639	1.78985436419	PIT	DFW	1068.0	6.53945398261	1.0	0.0
1996	9	11	3	2000.0	1948	AS	196	1.78985436419	ANC	SEA	1449.0	4.0	1.0	0.0
1993	1	18	1	2258.0	2244	DL	886	1.78985436419	ATL	SDF	321.0	6.53945398261	1.0	0.0
2008	4	2	3	1350.0	1335	EV	4245	1.78985436419	ATL	BUF	712.0	3.0	1.0	0.0
2003	1	3	5	2025.0	2025	WN	902	1.78985436419	LAS	SAN	258.0	3.0	0.0	1.0
1988	7	7	4	2214.0	2215	US	122	1.78985436419	MCO	PHL	861.0	6.53945398261	1.0	0.0
1992	6	28	7	1818.0	1647	AA	130	1.78985436419	OKC	DFW	175.0	6.53945398261	1.0	0.0
2004	6	12	6	1105.0	1100	DL	1678	1.78985436419	ATL	EWR	745.0	7.0	1.0	0.0
1988	1	1	5	1922.0	1925	US	480	1.78985436419	LEX	PIT	289.0	6.53945398261	0.0	1.0
1991	2	27	3	1508.0	1510	US	326	1.78985436419	IND	LGA	659.0	6.53945398261	0.0	1.0
1998	8	28	5	1000.0	1000	WN	930	1.78985436419	DTW	MDW	229.0	4.0	0.0	1.0
2000	4	10	1	845.0	845	TW	443	1.78985436419	STL	LAX	1593.0	8.0	0.0	1.0
1996	11	10	7	1442.0	1445	UA	1169	1.78985436419	MBS	ORD	222.0	3.0	0.0	1.0
1992	4	16	4	1702.0	1700	UA	114	1.78985436419	ORD	BOS	867.0	6.53945398261	1.0	0.0
1990	10	23	2	815.0	815	AA	43	1.78985436419	EWR	LAX	2454.0	6.53945398261	1.0	0.0
2002	12	1	7	1644.0	1652	AA	2862	1.78985436419	STL	IAD	696.0	7.0	0.0	1.0
1989	5	11	4	1540.0	1535	DL	1074	1.78985436419	MLU	ATL	448.0	6.53945398261	0.0	1.0
1990	5	26	6	931.0	830	US	166	1.78985436419	SFO	PIT	2254.0	6.53945398261	1.0	0.0
1988	2	28	7	1610.0	1610	PI	434	1.78985436419	IAH	BWI	1235.0	6.53945398261	1.0	0.0
1995	8	29	2	1222.0	1220	US	109	1.78985436419	CLT	LGA	544.0	7.0	1.0	0.0
2001	1	22	1	1002.0	1005	AA	2033	1.78985436419	TUL	DFW	237.0	10.0	0.0	1.0
1994	7	20	3	2228.0	2016	TW	652	1.78985436419	STL	CLT	575.0	6.53945398261	1.0	0.0
2007	11	28	3	1545.0	1557	EV	4762	1.78985436419	ATL	BMI	533.0	4.0	0.0	1.0
1994	12	30	5	1021.0	1025	UA	265	1.78985436419	BWI	ORD	622.0	6.53945398261	0.0	1.0
1995	1	29	7	2024.0	2025	TW	572	1.78985436419	STL	ATL	483.0	9.0	1.0	0.0
1989	1	13	5	1921.0	1921	DL	1156	1.78985436419	MCO	LGA	950.0	6.53945398261	0.0	1.0
1992	7	22	3	627.0	630	CO	1156	1.78985436419	MOT	BIS	105.0	6.53945398261	0.0	1.0
2006	6	19	1	1950.0	1950	EV	4401	1.78985436419	ATL	MFE	974.0	3.0	0.0	1.0
1995	6	5	1	702.0	700	DL	1415	1.78985436419	PWM	ALB	187.0	3.0	1.0	0.0
1996	6	12	3	1543.0	1539	AA	1655	1.78985436419	EWR	SJU	1608.0	5.0	1.0	0.0
1995	4	6	4	1348.4081278	635	US	1025	1.78985436419	GRR	PIT	319.0	2.0	1.0	0.0
1996	2	7	3	1840.0	1830	TW	414	1.78985436419	STL	IND	229.0	8.0	1.0	0.0
2008	2	13	3	2211.0	2020	WN	1280	1.78985436419	PHX	SAN	304.0	3.0	1.0	0.0
2007	6	18	1	608.0	615	MQ	4748	1.78985436419	DCA	JFK	213.0	20.0	1.0	0.0
1997	1	22	3	619.0	620	US	656	1.78985436419	PHL	PIT	267.0	8.0	0.0	1.0
1988	10	9	7	930.0	930	HP	855	1.78985436419	LAS	SAN	258.0	6.53945398261	0.0	1.0
1996	8	10	6	1542.0	1540	UA	617	1.78985436419	ORD	PHX	1440.0	3.0	1.0	0.0
2006	9	10	7	1146.0	1150	XE	2041	1.78985436419	IAH	MKE	984.0	4.0	0.0	1.0
1997	8	28	4	2238.0	2150	US	1657	1.78985436419	CLT	MYR	156.0	6.0	1.0	0.0
2002	11	2	6	1655.0	1704	AA	3075	1.78985436419	CMH	STL	410.0	5.0	0.0	1.0
2004	12	15	3	1929.0	1930	NW	1593	1.78985436419	MEM	IAH	469.0	11.0	1.0	0.0
2008	4	27	7	552.0	600	DL	889	1.78985436419	BUF	ATL	712.0	10.0	0.0	1.0
